,Droplet ID,File,Channel,Intensity
71127,32512,Rinse2001,Rhodamine B,22019.46153846154
71128,32513,Rinse2001,4X_FITC_15%,17805.727272727272
71129,32513,Rinse2001,Brightfield,5042.545454545455
71130,32513,Rinse2001,Rhodamine B,2455.909090909091
71131,32514,Rinse2001,4X_FITC_15%,18777.285714285714
71132,32514,Rinse2001,Brightfield,4769.785714285715
71133,32514,Rinse2001,Rhodamine B,2590.6428571428573
71134,32515,Rinse2001,4X_FITC_15%,1202.5833333333333
71135,32515,Rinse2001,Brightfield,5191.583333333333
71136,32515,Rinse2001,Rhodamine B,2394.1666666666665
71137,32516,Rinse2001,4X_FITC_15%,1119.6923076923076
71138,32516,Rinse2001,Brightfield,4996.7692307692305
71139,32516,Rinse2001,Rhodamine B,14402.0
71140,32517,Rinse2001,4X_FITC_15%,1101.3076923076924
71141,32517,Rinse2001,Brightfield,4750.0
71142,32517,Rinse2001,Rhodamine B,22300.384615384617
71143,32518,Rinse2001,4X_FITC_15%,17569.14285714286
71144,32518,Rinse2001,Brightfield,5423.142857142857
71145,32518,Rinse2001,Rhodamine B,2624.285714285714
71146,32519,Rinse2001,4X_FITC_15%,15837.642857142857
71147,32519,Rinse2001,Brightfield,4768.5
71148,32519,Rinse2001,Rhodamine B,3340.285714285714
71149,32520,Rinse2001,4X_FITC_15%,14071.923076923076
71150,32520,Rinse2001,Brightfield,4753.307692307692
71151,32520,Rinse2001,Rhodamine B,4160.307692307692
71152,32521,Rinse2001,4X_FITC_15%,15545.76923076923
71153,32521,Rinse2001,Brightfield,4773.615384615385
71154,32521,Rinse2001,Rhodamine B,2962.923076923077
71155,32522,Rinse2001,4X_FITC_15%,19786.615384615383
71156,32522,Rinse2001,Brightfield,5268.538461538462
71157,32522,Rinse2001,Rhodamine B,2126.3846153846152
71158,32523,Rinse2001,4X_FITC_15%,2120.181818181818
71159,32523,Rinse2001,Brightfield,5045.272727272727
71160,32523,Rinse2001,Rhodamine B,2040.6363636363637
71161,32524,Rinse2001,4X_FITC_15%,17538.0
71162,32524,Rinse2001,Brightfield,5242.909090909091
71163,32524,Rinse2001,Rhodamine B,2687.6363636363635
71164,32525,Rinse2001,4X_FITC_15%,1143.8461538461538
71165,32525,Rinse2001,Brightfield,4734.923076923077
71166,32525,Rinse2001,Rhodamine B,16256.153846153846
71167,32526,Rinse2001,4X_FITC_15%,1016.6153846153846
71168,32526,Rinse2001,Brightfield,5456.538461538462
71169,32526,Rinse2001,Rhodamine B,15918.307692307691
71170,32527,Rinse2001,4X_FITC_15%,20773.545454545456
71171,32527,Rinse2001,Brightfield,4872.909090909091
71172,32527,Rinse2001,Rhodamine B,4792.090909090909
71173,32528,Rinse2001,4X_FITC_15%,1061.7857142857142
71174,32528,Rinse2001,Brightfield,4070.714285714286
71175,32528,Rinse2001,Rhodamine B,17765.428571428572
71176,32529,Rinse2001,4X_FITC_15%,841.8461538461538
71177,32529,Rinse2001,Brightfield,4660.846153846154
71178,32529,Rinse2001,Rhodamine B,14478.153846153846
71179,32530,Rinse2001,4X_FITC_15%,16529.14285714286
71180,32530,Rinse2001,Brightfield,4485.142857142857
71181,32530,Rinse2001,Rhodamine B,2659.6428571428573
71182,32531,Rinse2001,4X_FITC_15%,19412.81818181818
71183,32531,Rinse2001,Brightfield,4906.181818181818
71184,32531,Rinse2001,Rhodamine B,3026.818181818182
71185,32532,Rinse2001,4X_FITC_15%,1456.1538461538462
71186,32532,Rinse2001,Brightfield,4360.538461538462
71187,32532,Rinse2001,Rhodamine B,2464.076923076923
71188,32533,Rinse2001,4X_FITC_15%,18604.46153846154
71189,32533,Rinse2001,Brightfield,5311.0
71190,32533,Rinse2001,Rhodamine B,4282.0
71191,32534,Rinse2001,4X_FITC_15%,1061.2
71192,32534,Rinse2001,Brightfield,5169.0
71193,32534,Rinse2001,Rhodamine B,16630.8
71194,32535,Rinse2001,4X_FITC_15%,16048.923076923076
71195,32535,Rinse2001,Brightfield,5696.307692307692
71196,32535,Rinse2001,Rhodamine B,2687.6153846153848
71197,32536,Rinse2001,4X_FITC_15%,1206.642857142857
71198,32536,Rinse2001,Brightfield,4828.857142857143
71199,32536,Rinse2001,Rhodamine B,2660.785714285714
71200,32537,Rinse2001,4X_FITC_15%,1103.4545454545455
71201,32537,Rinse2001,Brightfield,4902.636363636364
71202,32537,Rinse2001,Rhodamine B,18632.363636363636
71203,32538,Rinse2001,4X_FITC_15%,1249.6923076923076
71204,32538,Rinse2001,Brightfield,4960.923076923077
71205,32538,Rinse2001,Rhodamine B,19190.384615384617
71206,32539,Rinse2001,4X_FITC_15%,1341.0
71207,32539,Rinse2001,Brightfield,4513.571428571428
71208,32539,Rinse2001,Rhodamine B,14485.357142857143
71209,32540,Rinse2001,4X_FITC_15%,17643.636363636364
71210,32540,Rinse2001,Brightfield,4951.545454545455
71211,32540,Rinse2001,Rhodamine B,2519.909090909091
71212,32541,Rinse2001,4X_FITC_15%,1651.7142857142858
71213,32541,Rinse2001,Brightfield,5287.714285714285
71214,32541,Rinse2001,Rhodamine B,14976.42857142857
71215,32542,Rinse2001,4X_FITC_15%,1175.7857142857142
71216,32542,Rinse2001,Brightfield,5362.785714285715
71217,32542,Rinse2001,Rhodamine B,12834.07142857143
71218,32543,Rinse2001,4X_FITC_15%,16592.0
71219,32543,Rinse2001,Brightfield,5844.0
71220,32543,Rinse2001,Rhodamine B,2201.714285714286
71221,32544,Rinse2001,4X_FITC_15%,1281.9166666666667
71222,32544,Rinse2001,Brightfield,5149.75
71223,32544,Rinse2001,Rhodamine B,14522.583333333334
71224,32545,Rinse2001,4X_FITC_15%,14189.307692307691
71225,32545,Rinse2001,Brightfield,4580.692307692308
71226,32545,Rinse2001,Rhodamine B,3207.6923076923076
71227,32546,Rinse2001,4X_FITC_15%,1190.0
71228,32546,Rinse2001,Brightfield,4676.636363636364
71229,32546,Rinse2001,Rhodamine B,10487.818181818182
71230,32547,Rinse2001,4X_FITC_15%,20179.363636363636
71231,32547,Rinse2001,Brightfield,4883.363636363636
71232,32547,Rinse2001,Rhodamine B,3435.818181818182
71233,32548,Rinse2001,4X_FITC_15%,18288.071428571428
71234,32548,Rinse2001,Brightfield,4786.357142857143
71235,32548,Rinse2001,Rhodamine B,3005.5
71236,32549,Rinse2001,4X_FITC_15%,18612.923076923078
71237,32549,Rinse2001,Brightfield,4965.692307692308
71238,32549,Rinse2001,Rhodamine B,2584.076923076923
71239,32550,Rinse2001,4X_FITC_15%,1366.1666666666667
71240,32550,Rinse2001,Brightfield,4975.666666666667
71241,32550,Rinse2001,Rhodamine B,25073.666666666668
71242,32551,Rinse2001,4X_FITC_15%,896.7857142857143
71243,32551,Rinse2001,Brightfield,5284.571428571428
71244,32551,Rinse2001,Rhodamine B,3016.5
71245,32552,Rinse2001,4X_FITC_15%,18461.153846153848
71246,32552,Rinse2001,Brightfield,5079.692307692308
71247,32552,Rinse2001,Rhodamine B,2755.923076923077
71248,32553,Rinse2001,4X_FITC_15%,19001.64285714286
71249,32553,Rinse2001,Brightfield,4917.785714285715
71250,32553,Rinse2001,Rhodamine B,2356.9285714285716
71251,32554,Rinse2001,4X_FITC_15%,18877.76923076923
71252,32554,Rinse2001,Brightfield,3802.5384615384614
71253,32554,Rinse2001,Rhodamine B,2413.6153846153848
71254,32555,Rinse2001,4X_FITC_15%,1120.3636363636363
71255,32555,Rinse2001,Brightfield,5036.545454545455
71256,32555,Rinse2001,Rhodamine B,16362.181818181818
71257,32556,Rinse2001,4X_FITC_15%,19409.5
71258,32556,Rinse2001,Brightfield,5180.166666666667
71259,32556,Rinse2001,Rhodamine B,2074.75
71260,32557,Rinse2001,4X_FITC_15%,1188.076923076923
71261,32557,Rinse2001,Brightfield,5100.0
71262,32557,Rinse2001,Rhodamine B,2093.076923076923
71263,32558,Rinse2001,4X_FITC_15%,16368.153846153846
71264,32558,Rinse2001,Brightfield,4425.076923076923
71265,32558,Rinse2001,Rhodamine B,3468.846153846154
71266,32559,Rinse2001,4X_FITC_15%,898.8571428571429
71267,32559,Rinse2001,Brightfield,4492.5
71268,32559,Rinse2001,Rhodamine B,13113.0
71269,32560,Rinse2001,4X_FITC_15%,3229.6153846153848
71270,32560,Rinse2001,Brightfield,5145.384615384615
71271,32560,Rinse2001,Rhodamine B,2162.153846153846
71272,32561,Rinse2001,4X_FITC_15%,1197.4615384615386
71273,32561,Rinse2001,Brightfield,5276.307692307692
71274,32561,Rinse2001,Rhodamine B,18833.615384615383
71275,32562,Rinse2001,4X_FITC_15%,882.6428571428571
71276,32562,Rinse2001,Brightfield,4398.357142857143
71277,32562,Rinse2001,Rhodamine B,16081.0
71278,32563,Rinse2001,4X_FITC_15%,1337.7692307692307
71279,32563,Rinse2001,Brightfield,5279.384615384615
71280,32563,Rinse2001,Rhodamine B,2145.3846153846152
71281,32564,Rinse2001,4X_FITC_15%,1137.75
71282,32564,Rinse2001,Brightfield,4561.5
71283,32564,Rinse2001,Rhodamine B,13851.833333333334
71284,32565,Rinse2001,4X_FITC_15%,1369.8333333333333
71285,32565,Rinse2001,Brightfield,4840.333333333333
71286,32565,Rinse2001,Rhodamine B,3722.75
71287,32566,Rinse2001,4X_FITC_15%,1264.0714285714287
71288,32566,Rinse2001,Brightfield,4689.785714285715
71289,32566,Rinse2001,Rhodamine B,17157.071428571428
71290,32567,Rinse2001,4X_FITC_15%,1250.909090909091
71291,32567,Rinse2001,Brightfield,5165.090909090909
71292,32567,Rinse2001,Rhodamine B,2353.181818181818
71293,32568,Rinse2001,4X_FITC_15%,1247.25
71294,32568,Rinse2001,Brightfield,5111.25
71295,32568,Rinse2001,Rhodamine B,2473.4166666666665
71296,32569,Rinse2001,4X_FITC_15%,1246.2142857142858
71297,32569,Rinse2001,Brightfield,4606.0
71298,32569,Rinse2001,Rhodamine B,3016.5
71299,32570,Rinse2001,4X_FITC_15%,18021.64285714286
71300,32570,Rinse2001,Brightfield,5032.5
71301,32570,Rinse2001,Rhodamine B,5198.857142857143
71302,32571,Rinse2001,4X_FITC_15%,17721.923076923078
71303,32571,Rinse2001,Brightfield,5727.153846153846
71304,32571,Rinse2001,Rhodamine B,4125.7692307692305
71305,32572,Rinse2001,4X_FITC_15%,1118.9166666666667
71306,32572,Rinse2001,Brightfield,3815.8333333333335
71307,32572,Rinse2001,Rhodamine B,23120.916666666668
71308,32573,Rinse2001,4X_FITC_15%,893.75
71309,32573,Rinse2001,Brightfield,5221.583333333333
71310,32573,Rinse2001,Rhodamine B,17048.583333333332
71311,32574,Rinse2001,4X_FITC_15%,2055.0714285714284
71312,32574,Rinse2001,Brightfield,4384.285714285715
71313,32574,Rinse2001,Rhodamine B,3454.0714285714284
71314,32575,Rinse2001,4X_FITC_15%,18040.30769230769
71315,32575,Rinse2001,Brightfield,5238.923076923077
71316,32575,Rinse2001,Rhodamine B,2513.076923076923
71317,32576,Rinse2001,4X_FITC_15%,1195.4545454545455
71318,32576,Rinse2001,Brightfield,4708.272727272727
71319,32576,Rinse2001,Rhodamine B,19987.454545454544
71320,32577,Rinse2001,4X_FITC_15%,1138.6666666666667
71321,32577,Rinse2001,Brightfield,4829.75
71322,32577,Rinse2001,Rhodamine B,18420.916666666668
71323,32578,Rinse2001,4X_FITC_15%,14207.692307692309
71324,32578,Rinse2001,Brightfield,4467.153846153846
71325,32578,Rinse2001,Rhodamine B,4740.615384615385
71326,32579,Rinse2001,4X_FITC_15%,17092.5
71327,32579,Rinse2001,Brightfield,5235.857142857143
71328,32579,Rinse2001,Rhodamine B,3049.9285714285716
71329,32580,Rinse2001,4X_FITC_15%,1079.6363636363637
71330,32580,Rinse2001,Brightfield,4203.909090909091
71331,32580,Rinse2001,Rhodamine B,13514.0
71332,32581,Rinse2001,4X_FITC_15%,1104.4615384615386
71333,32581,Rinse2001,Brightfield,4430.692307692308
71334,32581,Rinse2001,Rhodamine B,14912.307692307691
71335,32582,Rinse2001,4X_FITC_15%,1134.2307692307693
71336,32582,Rinse2001,Brightfield,4631.692307692308
71337,32582,Rinse2001,Rhodamine B,12690.076923076924
71338,32583,Rinse2001,4X_FITC_15%,15559.846153846154
71339,32583,Rinse2001,Brightfield,5621.692307692308
71340,32583,Rinse2001,Rhodamine B,2169.6923076923076
71341,32584,Rinse2001,4X_FITC_15%,3043.3846153846152
71342,32584,Rinse2001,Brightfield,5472.692307692308
71343,32584,Rinse2001,Rhodamine B,2198.5384615384614
71344,32585,Rinse2001,4X_FITC_15%,19408.833333333332
71345,32585,Rinse2001,Brightfield,5204.75
71346,32585,Rinse2001,Rhodamine B,2094.9166666666665
71347,32586,Rinse2001,4X_FITC_15%,17822.81818181818
71348,32586,Rinse2001,Brightfield,5966.090909090909
71349,32586,Rinse2001,Rhodamine B,6870.545454545455
71350,32587,Rinse2001,4X_FITC_15%,16749.583333333332
71351,32587,Rinse2001,Brightfield,4761.083333333333
71352,32587,Rinse2001,Rhodamine B,2986.0833333333335
71353,32588,Rinse2001,4X_FITC_15%,1351.8461538461538
71354,32588,Rinse2001,Brightfield,4807.7692307692305
71355,32588,Rinse2001,Rhodamine B,14459.538461538461
71356,32589,Rinse2001,4X_FITC_15%,1133.5
71357,32589,Rinse2001,Brightfield,5388.857142857143
71358,32589,Rinse2001,Rhodamine B,21199.571428571428
71359,32590,Rinse2001,4X_FITC_15%,20301.333333333332
71360,32590,Rinse2001,Brightfield,4144.166666666667
71361,32590,Rinse2001,Rhodamine B,2943.75
71362,32591,Rinse2001,4X_FITC_15%,1006.0769230769231
71363,32591,Rinse2001,Brightfield,5038.538461538462
71364,32591,Rinse2001,Rhodamine B,16979.076923076922
71365,32592,Rinse2001,4X_FITC_15%,1013.6666666666666
71366,32592,Rinse2001,Brightfield,5262.583333333333
71367,32592,Rinse2001,Rhodamine B,25731.25
71368,32593,Rinse2001,4X_FITC_15%,1363.5
71369,32593,Rinse2001,Brightfield,4777.416666666667
71370,32593,Rinse2001,Rhodamine B,17468.833333333332
71371,32594,Rinse2001,4X_FITC_15%,1264.5714285714287
71372,32594,Rinse2001,Brightfield,4556.142857142857
71373,32594,Rinse2001,Rhodamine B,2783.3571428571427
71374,32595,Rinse2001,4X_FITC_15%,1381.75
71375,32595,Rinse2001,Brightfield,4919.083333333333
71376,32595,Rinse2001,Rhodamine B,2258.8333333333335
71377,32596,Rinse2001,4X_FITC_15%,18220.076923076922
71378,32596,Rinse2001,Brightfield,5068.7692307692305
71379,32596,Rinse2001,Rhodamine B,5544.153846153846
71380,32597,Rinse2001,4X_FITC_15%,1007.6153846153846
71381,32597,Rinse2001,Brightfield,5425.076923076923
71382,32597,Rinse2001,Rhodamine B,16095.461538461539
71383,32598,Rinse2001,4X_FITC_15%,17941.0
71384,32598,Rinse2001,Brightfield,5133.75
71385,32598,Rinse2001,Rhodamine B,2941.6666666666665
71386,32599,Rinse2001,4X_FITC_15%,18263.30769230769
71387,32599,Rinse2001,Brightfield,4318.692307692308
71388,32599,Rinse2001,Rhodamine B,5626.7692307692305
71389,32600,Rinse2001,4X_FITC_15%,1097.5
71390,32600,Rinse2001,Brightfield,5300.428571428572
71391,32600,Rinse2001,Rhodamine B,20684.571428571428
71392,32601,Rinse2001,4X_FITC_15%,1070.0
71393,32601,Rinse2001,Brightfield,4858.2307692307695
71394,32601,Rinse2001,Rhodamine B,20076.153846153848
71395,32602,Rinse2001,4X_FITC_15%,15190.083333333334
71396,32602,Rinse2001,Brightfield,5086.833333333333
71397,32602,Rinse2001,Rhodamine B,2221.0
71398,32603,Rinse2001,4X_FITC_15%,14570.23076923077
71399,32603,Rinse2001,Brightfield,3884.6923076923076
71400,32603,Rinse2001,Rhodamine B,2792.6153846153848
71401,32604,Rinse2001,4X_FITC_15%,1475.5
71402,32604,Rinse2001,Brightfield,4096.583333333333
71403,32604,Rinse2001,Rhodamine B,3128.0
71404,32605,Rinse2001,4X_FITC_15%,19447.454545454544
71405,32605,Rinse2001,Brightfield,4988.818181818182
71406,32605,Rinse2001,Rhodamine B,2271.909090909091
71407,32606,Rinse2001,4X_FITC_15%,1184.4615384615386
71408,32606,Rinse2001,Brightfield,4633.307692307692
71409,32606,Rinse2001,Rhodamine B,14177.538461538461
71410,32607,Rinse2001,4X_FITC_15%,18130.846153846152
71411,32607,Rinse2001,Brightfield,4708.461538461538
71412,32607,Rinse2001,Rhodamine B,2979.0
71413,32608,Rinse2001,4X_FITC_15%,18834.090909090908
71414,32608,Rinse2001,Brightfield,4656.363636363636
71415,32608,Rinse2001,Rhodamine B,4337.090909090909
71416,32609,Rinse2001,4X_FITC_15%,17340.785714285714
71417,32609,Rinse2001,Brightfield,4911.857142857143
71418,32609,Rinse2001,Rhodamine B,4389.928571428572
71419,32610,Rinse2001,4X_FITC_15%,1240.5384615384614
71420,32610,Rinse2001,Brightfield,5192.846153846154
71421,32610,Rinse2001,Rhodamine B,2978.923076923077
71422,32611,Rinse2001,4X_FITC_15%,855.0
71423,32611,Rinse2001,Brightfield,5382.272727272727
71424,32611,Rinse2001,Rhodamine B,2888.0
71425,32612,Rinse2001,4X_FITC_15%,2892.076923076923
71426,32612,Rinse2001,Brightfield,4559.076923076923
71427,32612,Rinse2001,Rhodamine B,15359.0
71428,32613,Rinse2001,4X_FITC_15%,1102.642857142857
71429,32613,Rinse2001,Brightfield,4767.857142857143
71430,32613,Rinse2001,Rhodamine B,24425.285714285714
71431,32614,Rinse2001,4X_FITC_15%,1301.75
71432,32614,Rinse2001,Brightfield,5049.416666666667
71433,32614,Rinse2001,Rhodamine B,19088.75
71434,32615,Rinse2001,4X_FITC_15%,1163.076923076923
71435,32615,Rinse2001,Brightfield,5228.692307692308
71436,32615,Rinse2001,Rhodamine B,29189.923076923078
71437,32616,Rinse2001,4X_FITC_15%,16748.166666666668
71438,32616,Rinse2001,Brightfield,4845.916666666667
71439,32616,Rinse2001,Rhodamine B,3994.0833333333335
71440,32617,Rinse2001,4X_FITC_15%,2004.0
71441,32617,Rinse2001,Brightfield,4026.5
71442,32617,Rinse2001,Rhodamine B,15504.583333333334
71443,32618,Rinse2001,4X_FITC_15%,966.5
71444,32618,Rinse2001,Brightfield,5809.75
71445,32618,Rinse2001,Rhodamine B,2586.25
71446,32619,Rinse2001,4X_FITC_15%,19289.923076923078
71447,32619,Rinse2001,Brightfield,5471.153846153846
71448,32619,Rinse2001,Rhodamine B,2338.153846153846
71449,32620,Rinse2001,4X_FITC_15%,19651.923076923078
71450,32620,Rinse2001,Brightfield,5352.7692307692305
71451,32620,Rinse2001,Rhodamine B,2269.153846153846
71452,32621,Rinse2001,4X_FITC_15%,17549.25
71453,32621,Rinse2001,Brightfield,5120.5
71454,32621,Rinse2001,Rhodamine B,2330.25
71455,32622,Rinse2001,4X_FITC_15%,1299.923076923077
71456,32622,Rinse2001,Brightfield,5723.461538461538
71457,32622,Rinse2001,Rhodamine B,2417.076923076923
71458,32623,Rinse2001,4X_FITC_15%,1243.7142857142858
71459,32623,Rinse2001,Brightfield,4509.785714285715
71460,32623,Rinse2001,Rhodamine B,14650.57142857143
71461,32624,Rinse2001,4X_FITC_15%,1004.0
71462,32624,Rinse2001,Brightfield,4054.6666666666665
71463,32624,Rinse2001,Rhodamine B,2943.4166666666665
71464,32625,Rinse2001,4X_FITC_15%,1323.923076923077
71465,32625,Rinse2001,Brightfield,4817.692307692308
71466,32625,Rinse2001,Rhodamine B,21663.923076923078
71467,32626,Rinse2001,4X_FITC_15%,1224.2307692307693
71468,32626,Rinse2001,Brightfield,4505.0
71469,32626,Rinse2001,Rhodamine B,19366.153846153848
71470,32627,Rinse2001,4X_FITC_15%,980.7857142857143
71471,32627,Rinse2001,Brightfield,5137.428571428572
71472,32627,Rinse2001,Rhodamine B,2214.785714285714
71473,32628,Rinse2001,4X_FITC_15%,18407.909090909092
71474,32628,Rinse2001,Brightfield,5940.454545454545
71475,32628,Rinse2001,Rhodamine B,3438.090909090909
71476,32629,Rinse2001,4X_FITC_15%,1357.4545454545455
71477,32629,Rinse2001,Brightfield,4734.090909090909
71478,32629,Rinse2001,Rhodamine B,21097.363636363636
71479,32630,Rinse2001,4X_FITC_15%,17583.571428571428
71480,32630,Rinse2001,Brightfield,5094.785714285715
71481,32630,Rinse2001,Rhodamine B,2627.8571428571427
71482,32631,Rinse2001,4X_FITC_15%,1023.75
71483,32631,Rinse2001,Brightfield,5073.916666666667
71484,32631,Rinse2001,Rhodamine B,22595.166666666668
71485,32632,Rinse2001,4X_FITC_15%,1126.6363636363637
71486,32632,Rinse2001,Brightfield,5028.0
71487,32632,Rinse2001,Rhodamine B,24611.363636363636
71488,32633,Rinse2001,4X_FITC_15%,18210.333333333332
71489,32633,Rinse2001,Brightfield,4954.833333333333
71490,32633,Rinse2001,Rhodamine B,2612.0833333333335
71491,32634,Rinse2001,4X_FITC_15%,1319.6363636363637
71492,32634,Rinse2001,Brightfield,4836.636363636364
71493,32634,Rinse2001,Rhodamine B,20274.363636363636
71494,32635,Rinse2001,4X_FITC_15%,16989.53846153846
71495,32635,Rinse2001,Brightfield,4927.923076923077
71496,32635,Rinse2001,Rhodamine B,5419.076923076923
71497,32636,Rinse2001,4X_FITC_15%,13786.727272727272
71498,32636,Rinse2001,Brightfield,5294.0
71499,32636,Rinse2001,Rhodamine B,3457.7272727272725
71500,32637,Rinse2001,4X_FITC_15%,1147.0
71501,32637,Rinse2001,Brightfield,5097.461538461538
71502,32637,Rinse2001,Rhodamine B,21096.615384615383
71503,32638,Rinse2001,4X_FITC_15%,2857.6153846153848
71504,32638,Rinse2001,Brightfield,4535.2307692307695
71505,32638,Rinse2001,Rhodamine B,14047.307692307691
71506,32639,Rinse2001,4X_FITC_15%,1124.357142857143
71507,32639,Rinse2001,Brightfield,4687.785714285715
71508,32639,Rinse2001,Rhodamine B,18830.85714285714
71509,32640,Rinse2001,4X_FITC_15%,13288.583333333334
71510,32640,Rinse2001,Brightfield,4503.0
71511,32640,Rinse2001,Rhodamine B,3421.8333333333335
71512,32641,Rinse2001,4X_FITC_15%,1034.9285714285713
71513,32641,Rinse2001,Brightfield,4170.5
71514,32641,Rinse2001,Rhodamine B,12695.285714285714
71515,32642,Rinse2001,4X_FITC_15%,1246.9166666666667
71516,32642,Rinse2001,Brightfield,4828.666666666667
71517,32642,Rinse2001,Rhodamine B,23156.666666666668
71518,32643,Rinse2001,4X_FITC_15%,1175.5454545454545
71519,32643,Rinse2001,Brightfield,4744.636363636364
71520,32643,Rinse2001,Rhodamine B,15118.181818181818
71521,32644,Rinse2001,4X_FITC_15%,1290.3076923076924
71522,32644,Rinse2001,Brightfield,4420.307692307692
71523,32644,Rinse2001,Rhodamine B,14672.846153846154
71524,32645,Rinse2001,4X_FITC_15%,1063.8181818181818
71525,32645,Rinse2001,Brightfield,4897.363636363636
71526,32645,Rinse2001,Rhodamine B,2514.6363636363635
71527,32646,Rinse2001,4X_FITC_15%,1151.857142857143
71528,32646,Rinse2001,Brightfield,5013.142857142857
71529,32646,Rinse2001,Rhodamine B,2155.6428571428573
